Object_Name,chr,start,end,log2FoldChange,pvalue,Alu,Alu_chr,Alu_start,Alu_end
TOR1B,9,129803157,129811281,1.2888477368137,0.0001364964796047,FLAM_C,chr9,129802866,129802986
TCF19,6,31158331,31167159,1.23892290264439,0.0343047658200083,AluSg,chr6,31153575,31153875
TCF19,6,31158331,31167159,1.23892290264439,0.0343047658200083,AluY,chr6,31155322,31155611
TCF19,6,31158331,31167159,1.23892290264439,0.0343047658200083,AluJo,chr6,31155778,31156074
TPMT,6,18128311,18155077,1.24465810275952,0.0024275061342198,AluJb,chr6,18123352,18123637
TPMT,6,18128311,18155077,1.24465810275952,0.0024275061342198,AluSx1,chr6,18124234,18124534
TPMT,6,18128311,18155077,1.24465810275952,0.0024275061342198,AluSp,chr6,18127146,18127451
TPMT,6,18128311,18155077,1.24465810275952,0.0024275061342198,AluJr,chr6,18127529,18127801
DDX60,4,168216291,168318883,1.47797326070821,4.46666776632618e-07,AluSx,chr4,168211748,168212043
DDX60,4,168216291,168318883,1.47797326070821,4.46666776632618e-07,AluY,chr4,168215210,168215508
PNPT1,2,55634061,55693863,1.08569864605184,0.0003442742321198,AluJb,chr2,55629117,55629406
PNPT1,2,55634061,55693863,1.08569864605184,0.0003442742321198,AluSc,chr2,55629458,55629747
PNPT1,2,55634061,55693863,1.08569864605184,0.0003442742321198,AluSx1,chr2,55630771,55631108
PNPT1,2,55634061,55693863,1.08569864605184,0.0003442742321198,AluSx,chr2,55631959,55632263
PNPT1,2,55634061,55693863,1.08569864605184,0.0003442742321198,AluSx,chr2,55632495,55632799
PNPT1,2,55634061,55693863,1.08569864605184,0.0003442742321198,AluY,chr2,55633176,55633489
PNPT1,2,55634061,55693863,1.08569864605184,0.0003442742321198,AluSx1,chr2,55633489,55633691
DYNC2LI1,2,43774039,43810010,1.38340995081511,0.0191263609282517,AluSg7,chr2,43768835,43769140
DYNC2LI1,2,43774039,43810010,1.38340995081511,0.0191263609282517,AluY,chr2,43769658,43769940
DYNC2LI1,2,43774039,43810010,1.38340995081511,0.0191263609282517,AluSq2,chr2,43769942,43770110
DYNC2LI1,2,43774039,43810010,1.38340995081511,0.0191263609282517,AluSx1,chr2,43770110,43770409
ITGAV,2,186590010,186680901,1.07741788020861,0.0215879467596401,AluJr,chr2,186584890,186585011
ITGAV,2,186590010,186680901,1.07741788020861,0.0215879467596401,FLAM_C,chr2,186585078,186585161
ITGAV,2,186590010,186680901,1.07741788020861,0.0215879467596401,FLAM_C,chr2,186585259,186585358
ITGAV,2,186590010,186680901,1.07741788020861,0.0215879467596401,AluSc,chr2,186586306,186586413
ITGAV,2,186590010,186680901,1.07741788020861,0.0215879467596401,AluSx,chr2,186587078,186587252
ITGAV,2,186590010,186680901,1.07741788020861,0.0215879467596401,AluSg4,chr2,186587252,186587549
ITGAV,2,186590010,186680901,1.07741788020861,0.0215879467596401,AluSx,chr2,186587549,186587682
ITGAV,2,186590010,186680901,1.07741788020861,0.0215879467596401,AluSx3,chr2,186588261,186588553
ITGAV,2,186590010,186680901,1.07741788020861,0.0215879467596401,AluJr4,chr2,186588553,186588841
COX17,3,119654513,119677454,1.09558232415315,0.0012898096459195,AluSx1,chr3,119651652,119651933
COX17,3,119654513,119677454,1.09558232415315,0.0012898096459195,AluY,chr3,119653476,119653775
HERC6,4,88378739,88443097,1.51449676690121,4.89780071401766e-07,AluSz,chr4,88373523,88373799
HERC6,4,88378739,88443097,1.51449676690121,4.89780071401766e-07,AluSq2,chr4,88374304,88374614
HERC6,4,88378739,88443097,1.51449676690121,4.89780071401766e-07,AluJb,chr4,88375791,88376093
HERC6,4,88378739,88443097,1.51449676690121,4.89780071401766e-07,AluSz,chr4,88376202,88376493
HERC6,4,88378739,88443097,1.51449676690121,4.89780071401766e-07,AluSq2,chr4,88376925,88377217
HERC6,4,88378739,88443097,1.51449676690121,4.89780071401766e-07,AluSz,chr4,88378159,88378477
HERC5,4,88457119,88506163,1.85159686888112,2.470863646606e-12,AluY,chr4,88453401,88453697
HERC5,4,88457119,88506163,1.85159686888112,2.470863646606e-12,FLAM_C,chr4,88454135,88454248
HERC5,4,88457119,88506163,1.85159686888112,2.470863646606e-12,AluJo,chr4,88455993,88456057
HERC5,4,88457119,88506163,1.85159686888112,2.470863646606e-12,AluY,chr4,88456468,88456764
P3H4,17,41801947,41812604,1.68989324786085,0.0059273564716913,AluY,chr17,41796745,41797088
P3H4,17,41801947,41812604,1.68989324786085,0.0059273564716913,AluSx1,chr17,41797131,41797375
P3H4,17,41801947,41812604,1.68989324786085,0.0059273564716913,AluSz,chr17,41797695,41797862
P3H4,17,41801947,41812604,1.68989324786085,0.0059273564716913,AluSq2,chr17,41797862,41798166
P3H4,17,41801947,41812604,1.68989324786085,0.0059273564716913,AluSz,chr17,41798166,41798307
P3H4,17,41801947,41812604,1.68989324786085,0.0059273564716913,AluSc5,chr17,41798388,41798661
P3H4,17,41801947,41812604,1.68989324786085,0.0059273564716913,AluJb,chr17,41798888,41799170
P3H4,17,41801947,41812604,1.68989324786085,0.0059273564716913,AluSx1,chr17,41799987,41800098
P3H4,17,41801947,41812604,1.68989324786085,0.0059273564716913,AluSx,chr17,41800098,41800408
P3H4,17,41801947,41812604,1.68989324786085,0.0059273564716913,AluSx1,chr17,41800408,41800601
IFITM3,11,319676,329475,1.38063006276023,7.63365155318274e-13,AluSz6,chr11,316554,316634
OAZ3,1,151762899,151771334,1.39167934130482,0.0041248708731048,AluSq2,chr1,151757781,151758093
OAZ3,1,151762899,151771334,1.39167934130482,0.0041248708731048,AluSx3,chr1,151758871,151759185
OAZ3,1,151762899,151771334,1.39167934130482,0.0041248708731048,AluSx,chr1,151760295,151760601
OAZ3,1,151762899,151771334,1.39167934130482,0.0041248708731048,FLAM_A,chr1,151760624,151760756
OAZ3,1,151762899,151771334,1.39167934130482,0.0041248708731048,AluSz6,chr1,151761615,151761786
NCEH1,3,172630249,172711218,1.26592889874146,0.0046071415814041,AluSg,chr3,172626512,172626812
NCEH1,3,172630249,172711218,1.26592889874146,0.0046071415814041,AluY,chr3,172627885,172628194
NCEH1,3,172630249,172711218,1.26592889874146,0.0046071415814041,AluY,chr3,172628236,172628533
NCEH1,3,172630249,172711218,1.26592889874146,0.0046071415814041,FLAM_C,chr3,172628558,172628688
NCEH1,3,172630249,172711218,1.26592889874146,0.0046071415814041,AluSz,chr3,172629041,172629315
TMEM44,3,194587673,194633689,1.57553555244802,0.0418722980533633,AluSq,chr3,194582970,194583267
TMEM44,3,194587673,194633689,1.57553555244802,0.0418722980533633,AluSx4,chr3,194583528,194583814
TMEM44,3,194587673,194633689,1.57553555244802,0.0418722980533633,AluSq2,chr3,194585283,194585565
TMEM44,3,194587673,194633689,1.57553555244802,0.0418722980533633,AluSz,chr3,194586415,194586712
TRMT10A,4,99546709,99564039,1.53549089650484,0.0007120660186241,AluYc,chr4,99542732,99543021
CCNA2,4,121816444,121823883,1.01147018932292,0.0071904454141915,AluSx,chr4,121812485,121812788
CCNA2,4,121816444,121823883,1.01147018932292,0.0071904454141915,AluSx,chr4,121815970,121816258
SLC18B1,6,132769370,132813339,1.08873376181027,0.0099728255993087,AluSx,chr6,132766270,132766541
SLC18B1,6,132769370,132813339,1.08873376181027,0.0099728255993087,AluSc,chr6,132767573,132767865
IDI2,10,1018910,1025859,1.54628403100127,0.030805499614788,AluSx3,chr10,1014374,1014678
IDI2,10,1018910,1025859,1.54628403100127,0.030805499614788,AluJb,chr10,1014793,1014889
IDI2,10,1018910,1025859,1.54628403100127,0.030805499614788,AluSg,chr10,1018144,1018439
IDI2,10,1018910,1025859,1.54628403100127,0.030805499614788,AluY,chr10,1018526,1018821
SERPING1,11,57597387,57619171,1.97198411943123,2.4710289045840103e-09,AluJb,chr11,57592360,57592649
SERPING1,11,57597387,57619171,1.97198411943123,2.4710289045840103e-09,AluSq2,chr11,57593712,57593996
SERPING1,11,57597387,57619171,1.97198411943123,2.4710289045840103e-09,AluSz,chr11,57594638,57594947
SERPING1,11,57597387,57619171,1.97198411943123,2.4710289045840103e-09,AluJo,chr11,57596395,57596578
SERPING1,11,57597387,57619171,1.97198411943123,2.4710289045840103e-09,AluSz,chr11,57596754,57597044
IFIT5,10,89414568,89421605,1.19993783206042,5.04329688676619e-05,AluJb,chr10,89413462,89413782
IFIT5,10,89414568,89421605,1.19993783206042,5.04329688676619e-05,AluSx,chr10,89414266,89414375
MARVELD2,5,69415065,69444330,1.43064742659007,0.025946424143348,AluSq2,chr5,69411128,69411431
MARVELD2,5,69415065,69444330,1.43064742659007,0.025946424143348,AluY,chr5,69411953,69412255
MARVELD2,5,69415065,69444330,1.43064742659007,0.025946424143348,AluSx,chr5,69412706,69412997
MARVELD2,5,69415065,69444330,1.43064742659007,0.025946424143348,AluSx,chr5,69413158,69413461
MARVELD2,5,69415065,69444330,1.43064742659007,0.025946424143348,AluSz6,chr5,69413525,69413833
SDHAF4,6,70566917,70589569,1.42009655471959,0.020139460563205,AluJr,chr6,70562502,70562757
SDHAF4,6,70566917,70589569,1.42009655471959,0.020139460563205,AluSz6,chr6,70565396,70565559
SDHAF4,6,70566917,70589569,1.42009655471959,0.020139460563205,AluSx,chr6,70565868,70566164
CYP2U1,4,107931549,107953461,1.17049340572512,0.0286503252239851,AluSz,chr4,107926710,107927027
CYP2U1,4,107931549,107953461,1.17049340572512,0.0286503252239851,AluSx,chr4,107929158,107929462
PIK3AP1,10,96593315,96720514,1.08435612511014,1.9036172973769e-06,AluJb,chr10,96590190,96590499
PIK3AP1,10,96593315,96720514,1.08435612511014,1.9036172973769e-06,AluSq2,chr10,96592397,96592699
CLIC2,X,155276211,155334657,1.22778570238938,0.0445891381162508,AluSx4,chrX,155273657,155273945
MX1,21,41420020,41470071,1.56380310250472,1.1807151190175898e-11,FRAM,chr21,41418732,41418880
MX1,21,41420020,41470071,1.56380310250472,1.1807151190175898e-11,AluSx,chr21,41419499,41419801
RNF207,1,6205475,6221299,1.17073285764583,0.0230764626627275,FRAM,chr1,6201140,6201305
RNF207,1,6205475,6221299,1.17073285764583,0.0230764626627275,AluJb,chr1,6201392,6201729
RNF207,1,6205475,6221299,1.17073285764583,0.0230764626627275,AluJo,chr1,6202164,6202470
RNF207,1,6205475,6221299,1.17073285764583,0.0230764626627275,AluSx,chr1,6202594,6202732
RNF207,1,6205475,6221299,1.17073285764583,0.0230764626627275,AluSx3,chr1,6202732,6203056
RNF207,1,6205475,6221299,1.17073285764583,0.0230764626627275,AluSx,chr1,6203056,6203192
RNF207,1,6205475,6221299,1.17073285764583,0.0230764626627275,AluSp,chr1,6203573,6203877
RNF207,1,6205475,6221299,1.17073285764583,0.0230764626627275,AluY,chr1,6203976,6204272
RNF207,1,6205475,6221299,1.17073285764583,0.0230764626627275,AluJo,chr1,6204378,6204490
RNF207,1,6205475,6221299,1.17073285764583,0.0230764626627275,AluJb,chr1,6204556,6204825
FAM86C1P,11,71787537,71799660,1.39359704291193,0.009936223252305,AluSq2,chr11,71782428,71782736
FAM86C1P,11,71787537,71799660,1.39359704291193,0.009936223252305,AluSx1,chr11,71783011,71783301
FAM86C1P,11,71787537,71799660,1.39359704291193,0.009936223252305,AluJr,chr11,71783474,71783758
FAM86C1P,11,71787537,71799660,1.39359704291193,0.009936223252305,AluSc,chr11,71784414,71784697
FAM86C1P,11,71787537,71799660,1.39359704291193,0.009936223252305,AluSq2,chr11,71784791,71785097
ZDHHC1,16,67394152,67416833,1.51932302416041,0.0136405398515497,AluSg,chr16,67389068,67389337
TMEM234,1,32214472,32222359,1.29420978073482,0.0291878190180318,AluSx,chr1,32209910,32210045
TMEM234,1,32214472,32222359,1.29420978073482,0.0291878190180318,AluSp,chr1,32210045,32210348
TMEM234,1,32214472,32222359,1.29420978073482,0.0291878190180318,AluSx,chr1,32210348,32210527
TMEM234,1,32214472,32222359,1.29420978073482,0.0291878190180318,AluJo,chr1,32210714,32211005
TMEM234,1,32214472,32222359,1.29420978073482,0.0291878190180318,AluSg,chr1,32212888,32213195
TMEM234,1,32214472,32222359,1.29420978073482,0.0291878190180318,FLAM_C,chr1,32213198,32213308
TMEM234,1,32214472,32222359,1.29420978073482,0.0291878190180318,AluSp,chr1,32213336,32213503
TMEM234,1,32214472,32222359,1.29420978073482,0.0291878190180318,AluY,chr1,32213503,32213809
TMEM234,1,32214472,32222359,1.29420978073482,0.0291878190180318,AluSp,chr1,32213809,32213951
TMEM234,1,32214472,32222359,1.29420978073482,0.0291878190180318,AluSx1,chr1,32214031,32214337
SLC37A1,21,42496008,42581440,1.22284785681294,0.0036507230783056,AluJr,chr21,42493753,42494041
SLC37A1,21,42496008,42581440,1.22284785681294,0.0036507230783056,AluSx1,chr21,42494704,42494999
LY6E,8,143017982,143023832,1.23050122066826,3.89947631933013e-06,AluSx,chr8,143012763,143013044
RACGAP1,12,49976923,50033136,1.95632117718001,0.0012326158097343,AluSx1,chr12,49976238,49976535
ZG16B,16,2830253,2839585,2.14538322479116,0.0108248996863575,AluSg,chr16,2826378,2826678
SLC15A2,3,121894401,121944188,1.77765349730104,0.0001672371076843,AluSq2,chr3,121889583,121889864
SLC15A2,3,121894401,121944188,1.77765349730104,0.0001672371076843,Alu,chr3,121890067,121890115
SLC15A2,3,121894401,121944188,1.77765349730104,0.0001672371076843,AluSg,chr3,121890355,121890659
SLC15A2,3,121894401,121944188,1.77765349730104,0.0001672371076843,AluSg,chr3,121893147,121893450
SLC15A2,3,121894401,121944188,1.77765349730104,0.0001672371076843,AluSq2,chr3,121893818,121894117
AIM2,1,159061599,159187843,1.27108042027519,0.0001933503889682,AluSz,chr1,159058071,159058366
AIM2,1,159061599,159187843,1.27108042027519,0.0001933503889682,AluSx1,chr1,159061398,159061558
AIM2,1,159061599,159187843,1.27108042027519,0.0001933503889682,AluSx1,chr1,159061584,159061704
SLC51A,3,196211487,196243178,1.30742628373003,0.0231037479399135,AluJo,chr3,196206357,196206641
SLC51A,3,196211487,196243178,1.30742628373003,0.0231037479399135,AluYj4,chr3,196206659,196206802
SLC51A,3,196211487,196243178,1.30742628373003,0.0231037479399135,AluJb,chr3,196207957,196208197
SLC51A,3,196211487,196243178,1.30742628373003,0.0231037479399135,AluSx3,chr3,196209909,196210220
FBXO8,4,174236658,174283667,1.18326524114159,0.0374234288324979,AluYb8,chr4,174234680,174234775
FBXO8,4,174236658,174283667,1.18326524114159,0.0374234288324979,AluJo,chr4,174234778,174234892
FBXO8,4,174236658,174283667,1.18326524114159,0.0374234288324979,AluSc8,chr4,174234893,174235120
FBXO8,4,174236658,174283667,1.18326524114159,0.0374234288324979,AluJo,chr4,174235324,174235630
TIGD6,5,149993118,150000654,2.23150813171779,0.0028429753002419,AluJb,chr5,149988274,149988564
TIGD6,5,149993118,150000654,2.23150813171779,0.0028429753002419,AluJo,chr5,149990410,149990718
TIGD6,5,149993118,150000654,2.23150813171779,0.0028429753002419,AluSx1,chr5,149991743,149992005
SEPTIN8,5,132750819,132807241,1.00484006161056,0.0338115324079247,FAM,chr5,132746634,132746785
SEPTIN8,5,132750819,132807241,1.00484006161056,0.0338115324079247,AluSz,chr5,132748973,132749280
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,FLAM_C,chr7,6404331,6404452
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,AluSq2,chr7,6404532,6404831
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,AluJb,chr7,6404869,6405149
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,Alu,chr7,6405150,6405200
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,AluJr4,chr7,6405628,6405921
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,AluJo,chr7,6406509,6406834
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,AluSz,chr7,6406861,6407147
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,FLAM_C,chr7,6407150,6407275
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,AluSx1,chr7,6407843,6408030
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,AluSx,chr7,6408055,6408341
DAGLB,7,6409126,6484190,1.00225458529192,0.0036283107852856,AluSx1,chr7,6408341,6408524
FMC1,7,139339457,139346328,1.15816875990458,0.0256316666781953,AluSq,chr7,139335367,139335680
FMC1,7,139339457,139346328,1.15816875990458,0.0256316666781953,AluSp,chr7,139336001,139336313
FMC1,7,139339457,139346328,1.15816875990458,0.0256316666781953,AluSz,chr7,139336705,139336997
FMC1,7,139339457,139346328,1.15816875990458,0.0256316666781953,AluSz,chr7,139337040,139337167
FMC1,7,139339457,139346328,1.15816875990458,0.0256316666781953,AluY,chr7,139337169,139337386
FMC1,7,139339457,139346328,1.15816875990458,0.0256316666781953,AluSc8,chr7,139337389,139337555
FMC1,7,139339457,139346328,1.15816875990458,0.0256316666781953,AluJr,chr7,139337584,139337856
FMC1,7,139339457,139346328,1.15816875990458,0.0256316666781953,AluJr,chr7,139337870,139338055
FMC1,7,139339457,139346328,1.15816875990458,0.0256316666781953,AluSz6,chr7,139338170,139338444
ZNF367,9,96385941,96418370,1.83121604886584,0.002036589409106,AluJb,chr9,96382194,96382460
ZNF367,9,96385941,96418370,1.83121604886584,0.002036589409106,AluY,chr9,96382517,96382599
ZNF367,9,96385941,96418370,1.83121604886584,0.002036589409106,AluY,chr9,96384574,96384861
SKA3,13,21153595,21176552,1.33422495370573,0.0223998879069697,AluSx,chr13,21150634,21150938
SKA3,13,21153595,21176552,1.33422495370573,0.0223998879069697,AluSg,chr13,21150977,21151281
SLC18A2,10,117241093,117279430,1.25297122705939,0.0410741095702888,AluJr,chr10,117238234,117238513
GPT2,16,46884362,46931289,1.65133876718295,0.0271188052042793,AluJr4,chr16,46879961,46880253
GPT2,16,46884362,46931289,1.65133876718295,0.0271188052042793,AluSz,chr16,46881738,46882068
DEPDC4,12,100203669,100267079,1.42062722438206,0.0154560549616903,AluJr,chr12,100198654,100198756
DEPDC4,12,100203669,100267079,1.42062722438206,0.0154560549616903,AluJr,chr12,100198805,100199006
DEPDC4,12,100203669,100267079,1.42062722438206,0.0154560549616903,AluSx1,chr12,100200080,100200358
DEPDC4,12,100203669,100267079,1.42062722438206,0.0154560549616903,AluSz,chr12,100201665,100201920
DEPDC4,12,100203669,100267079,1.42062722438206,0.0154560549616903,AluSg,chr12,100201931,100202230
DEPDC4,12,100203669,100267079,1.42062722438206,0.0154560549616903,AluY,chr12,100202618,100202874
DEPDC4,12,100203669,100267079,1.42062722438206,0.0154560549616903,AluSg,chr12,100203305,100203602
DEPDC4,12,100203669,100267079,1.42062722438206,0.0154560549616903,AluY,chr12,100203645,100203948
RIMKLB,12,8681600,8783095,1.04459842375053,0.0098147945660796,AluSz,chr12,8676382,8676698
RIMKLB,12,8681600,8783095,1.04459842375053,0.0098147945660796,AluJb,chr12,8677748,8677925
RIMKLB,12,8681600,8783095,1.04459842375053,0.0098147945660796,AluJb,chr12,8677961,8678077
RIMKLB,12,8681600,8783095,1.04459842375053,0.0098147945660796,FLAM_C,chr12,8678178,8678315
RIMKLB,12,8681600,8783095,1.04459842375053,0.0098147945660796,AluSp,chr12,8678319,8678625
RIMKLB,12,8681600,8783095,1.04459842375053,0.0098147945660796,AluSx1,chr12,8679171,8679490
RIMKLB,12,8681600,8783095,1.04459842375053,0.0098147945660796,AluY,chr12,8680164,8680458
RIMKLB,12,8681600,8783095,1.04459842375053,0.0098147945660796,AluJb,chr12,8680988,8681263
NDUFV1,11,67605653,67612554,1.01905492757651,0.0008702970329664,AluSx1,chr11,67601507,67601805
NDUFV1,11,67605653,67612554,1.01905492757651,0.0008702970329664,AluSx,chr11,67602048,67602201
NDUFV1,11,67605653,67612554,1.01905492757651,0.0008702970329664,AluSx,chr11,67602246,67602551
ENHO,9,34521043,34522990,1.72952206870566,0.0234072646208268,AluSz,chr9,34516729,34517044
BCRP2,22,21115929,21119758,1.08738465556919,0.0030490094619976,AluJb,chr22,21111872,21112155
BCRP2,22,21115929,21119758,1.08738465556919,0.0030490094619976,AluY,chr22,21112430,21112746
BCRP2,22,21115929,21119758,1.08738465556919,0.0030490094619976,AluSg,chr22,21113504,21113802
BCRP2,22,21115929,21119758,1.08738465556919,0.0030490094619976,AluSz6,chr22,21114561,21114664
STX8,17,9250471,9576591,1.10533790288476,0.002131397786116,AluSx3,chr17,9246401,9246638
STX8,17,9250471,9576591,1.10533790288476,0.002131397786116,AluSp,chr17,9248365,9248617
STX8,17,9250471,9576591,1.10533790288476,0.002131397786116,AluSx1,chr17,9250120,9250433
C3AR1,12,8056844,8066359,1.22291823482979,0.0013660412106239,AluSx1,chr12,8051868,8052167
C3AR1,12,8056844,8066359,1.22291823482979,0.0013660412106239,AluSx3,chr12,8052225,8052516
C3AR1,12,8056844,8066359,1.22291823482979,0.0013660412106239,AluSq2,chr12,8055832,8056124
C3AR1,12,8056844,8066359,1.22291823482979,0.0013660412106239,AluSg,chr12,8056130,8056435
PRSS27,16,2712419,2720551,1.01992214044624,0.0274901355808513,FLAM_A,chr16,2709337,2709468
RAPH1,2,203394345,203535335,1.17316612262776,0.0252621192925272,AluSx3,chr2,203390349,203390648
RAPH1,2,203394345,203535335,1.17316612262776,0.0252621192925272,AluJb,chr2,203391531,203391844
RAPH1,2,203394345,203535335,1.17316612262776,0.0252621192925272,AluSz6,chr2,203393060,203393353
FAM86B3P,8,8228605,8237275,1.1157439741715,0.0211750479619657,AluJr,chr8,8223331,8223632
FAM86B3P,8,8228605,8237275,1.1157439741715,0.0211750479619657,AluSz,chr8,8224236,8224337
FAM86B3P,8,8228605,8237275,1.1157439741715,0.0211750479619657,AluJr,chr8,8224510,8224811
FAM86B3P,8,8228605,8237275,1.1157439741715,0.0211750479619657,AluSc,chr8,8225470,8225758
FAM86B3P,8,8228605,8237275,1.1157439741715,0.0211750479619657,AluSq2,chr8,8225852,8226162
FAM86B3P,3,52221081,52231190,2.21857540709448,0.0037268547327377,AluJr,chr3,52215957,52216227
FAM86B3P,3,52221081,52231190,2.21857540709448,0.0037268547327377,AluSz,chr3,52216232,52216532
FAM86B3P,3,52221081,52231190,2.21857540709448,0.0037268547327377,AluSz,chr3,52217641,52217954
FAM86B3P,3,52221081,52231190,2.21857540709448,0.0037268547327377,AluJb,chr3,52219725,52220017
FAM86B3P,3,52221081,52231190,2.21857540709448,0.0037268547327377,AluJr,chr3,52220017,52220303
TRAPPC3L,6,116494989,116545684,1.65417344518957,0.0068661247550272,AluJr,chr6,116493298,116493436
TRAPPC3L,6,116494989,116545684,1.65417344518957,0.0068661247550272,AluJr,chr6,116494790,116494961
TRAPPC3L,6,116494989,116545684,1.65417344518957,0.0068661247550272,AluJr,chr6,116494986,116495102
HOXB2,17,48540894,48545109,1.12339248451283,0.0224674961903677,AluSx,chr17,48536011,48536323
HOXB2,17,48540894,48545109,1.12339248451283,0.0224674961903677,AluY,chr17,48537022,48537320
HOXB2,17,48540894,48545109,1.12339248451283,0.0224674961903677,AluJb,chr17,48538047,48538216
HOXB2,17,48540894,48545109,1.12339248451283,0.0224674961903677,AluSx1,chr17,48538216,48538500
HOXB2,17,48540894,48545109,1.12339248451283,0.0224674961903677,AluSq2,chr17,48538529,48538838
HOXB2,17,48540894,48545109,1.12339248451283,0.0224674961903677,AluJb,chr17,48538838,48539004
CATSPERD,19,5720637,5778734,2.13563055933813,0.0231491948355233,AluY,chr19,5715361,5715671
CATSPERD,19,5720637,5778734,2.13563055933813,0.0231491948355233,AluSx,chr19,5715671,5715859
CATSPERD,19,5720637,5778734,2.13563055933813,0.0231491948355233,FLAM_C,chr19,5716087,5716207
CATSPERD,19,5720637,5778734,2.13563055933813,0.0231491948355233,AluY,chr19,5716802,5717093
CATSPERD,19,5720637,5778734,2.13563055933813,0.0231491948355233,AluJb,chr19,5717731,5718009
CATSPERD,19,5720637,5778734,2.13563055933813,0.0231491948355233,AluSx1,chr19,5718195,5718496
CATSPERD,19,5720637,5778734,2.13563055933813,0.0231491948355233,FLAM_C,chr19,5719072,5719222
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluSx,chr16,28527428,28527727
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluJb,chr16,28527850,28527977
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluJb,chr16,28528009,28528258
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluSx,chr16,28528698,28528993
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluSx,chr16,28529457,28529775
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluSx,chr16,28529780,28530086
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluSp,chr16,28530086,28530370
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluJo,chr16,28530403,28530586
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluSq2,chr16,28530607,28530908
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluSx1,chr16,28530919,28531230
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluSx1,chr16,28531338,28531636
NUPR1,16,28532708,28539008,1.43737321034248,0.026588538689358,AluJr,chr16,28531842,28532067
RBIS,8,85214048,85220421,1.00743325275287,0.0032187414833863,AluSx,chr8,85210395,85210695
RBIS,8,85214048,85220421,1.00743325275287,0.0032187414833863,AluJb,chr8,85211101,85211424
RBIS,8,85214048,85220421,1.00743325275287,0.0032187414833863,AluJo,chr8,85211643,85211941
RBIS,8,85214048,85220421,1.00743325275287,0.0032187414833863,AluSx1,chr8,85212889,85213197
RBIS,8,85214048,85220421,1.00743325275287,0.0032187414833863,AluY,chr8,85213262,85213568
RIMKLA,1,42380792,42424232,2.13554742200304,0.0251016975197206,AluSx1,chr1,42375565,42375876
RIMKLA,1,42380792,42424232,2.13554742200304,0.0251016975197206,AluJr,chr1,42376494,42376791
RIMKLA,1,42380792,42424232,2.13554742200304,0.0251016975197206,AluSz6,chr1,42377019,42377327
RIMKLA,1,42380792,42424232,2.13554742200304,0.0251016975197206,AluSz,chr1,42377727,42377986
RIMKLA,1,42380792,42424232,2.13554742200304,0.0251016975197206,AluY,chr1,42379311,42379623
NINJ2-AS1,12,630858,664196,1.48715278947433,0.0001536055316898,AluJo,chr12,626808,627093
NINJ2-AS1,12,630858,664196,1.48715278947433,0.0001536055316898,AluSx,chr12,627798,627949
NINJ2-AS1,12,630858,664196,1.48715278947433,0.0001536055316898,AluSp,chr12,629605,629896
NINJ2-AS1,12,630858,664196,1.48715278947433,0.0001536055316898,AluSx1,chr12,630334,630676
SAMD9L,7,93130056,93148385,1.12422315857401,1.95174390208115e-08,AluSx3,chr7,93128015,93128157
TGIF1,18,3411608,3459978,1.18802221849203,0.0118913868644173,AluSx1,chr18,3407574,3407878
TGIF1,18,3411608,3459978,1.18802221849203,0.0118913868644173,AluSx1,chr18,3407885,3408190
TGIF1,18,3411608,3459978,1.18802221849203,0.0118913868644173,FLAM_A,chr18,3408745,3408798
TGIF1,18,3411608,3459978,1.18802221849203,0.0118913868644173,AluSx,chr18,3408813,3409104
TGIF1,18,3411608,3459978,1.18802221849203,0.0118913868644173,AluJr4,chr18,3409133,3409287
TGIF1,18,3411608,3459978,1.18802221849203,0.0118913868644173,AluJb,chr18,3409320,3409609
TGIF1,18,3411608,3459978,1.18802221849203,0.0118913868644173,AluSz6,chr18,3410628,3410942
NSA2P3,X,100910712,100911489,1.39612409710085,0.0242187561462842,AluJo,chrX,100907196,100907499
NSA2P3,X,100910712,100911489,1.39612409710085,0.0242187561462842,AluSx,chrX,100908138,100908416
NSA2P3,X,100910712,100911489,1.39612409710085,0.0242187561462842,AluSx1,chrX,100909621,100909932
